stop_name,daytime_routes,division,line,borough,structure,gtfs_longitude,gtfs_latitude,complex_id,date,entries,exits
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-03,74,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-04,168,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-05,153,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-06,145,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-07,158,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-08,134,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-09,115,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-10,82,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-11,118,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-12,147,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-13,159,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-14,159,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-15,168,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-16,117,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-17,73,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-18,144,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-19,152,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-20,171,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-21,172,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-22,160,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-23,97,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-24,68,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-25,86,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-26,184,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-27,183,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-28,186,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-29,147,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-30,25,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-05-31,5,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-01,161,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-02,176,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-03,189,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-04,178,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-05,197,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-06,14,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-07,13,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-08,160,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-09,197,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-10,196,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-11,185,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-12,187,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-13,14,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-14,0,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-15,173,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-16,218,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-17,193,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-18,209,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-19,189,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-20,13,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-21,8,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-22,182,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-23,193,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-24,238,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-25,215,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-26,242,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-27,90,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-28,79,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-29,192,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-06-30,234,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-01,257,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-02,301,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-03,193,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-04,98,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-05,63,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-06,187,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-07,224,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-08,229,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-09,243,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-10,192,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-11,129,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-12,88,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-13,236,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-14,245,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-15,242,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-16,284,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-17,211,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-18,106,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-19,66,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-20,191,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-21,260,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-22,242,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-23,226,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-24,234,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-25,107,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-26,59,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-27,187,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-28,199,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-29,217,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-30,225,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-07-31,193,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-01,115,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-02,63,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-03,226,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-04,121,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-05,226,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-06,244,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-07,213,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-08,91,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-09,52,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-10,191,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-11,247,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-12,216,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-13,203,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-14,239,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-15,129,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-16,48,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-17,190,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-18,255,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-19,202,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-20,242,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-21,249,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-22,112,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-23,74,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-24,208,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-25,200,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-26,185,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-27,207,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-28,217,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-29,112,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-30,68,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-08-31,283,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-01,309,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-02,291,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-03,303,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-04,316,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-05,16,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-06,13,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-07,189,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-08,307,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-09,326,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-10,297,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-11,331,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-12,22,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-13,2,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-14,294,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-15,364,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-16,328,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-17,325,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-18,287,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-19,144,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-20,110,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-21,330,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-22,335,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-23,310,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-24,329,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-25,358,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-26,18,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-27,4,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-28,307,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-29,352,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-09-30,327,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-01,391,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-02,376,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-03,21,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-04,104,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-05,333,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-06,345,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-07,374,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-08,368,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-09,350,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-10,215,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-11,138,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-12,218,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-13,341,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-14,360,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-15,313,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-16,326,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-17,248,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-18,152,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-19,327,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-20,329,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-21,343,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-22,346,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-23,357,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-24,32,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-25,4,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-26,270,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-27,334,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-28,319,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-29,281,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-30,267,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-10-31,34,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-01,0,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-02,307,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-03,315,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-04,341,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-05,333,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-06,355,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-07,0,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-08,115,1
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-09,330,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-10,322,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-11,297,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-12,284,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-13,325,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-14,4,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-15,101,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-16,330,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-17,317,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-18,326,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-19,332,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-20,327,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-21,0,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-22,17,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-23,271,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-24,303,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-25,279,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-26,134,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-27,284,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-28,199,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-29,126,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-11-30,231,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-01,328,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-02,304,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-03,308,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-04,288,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-05,186,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-06,128,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-07,299,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-08,243,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-09,305,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-10,297,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-11,306,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-12,4,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-13,10,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-14,238,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-15,261,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-16,243,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-17,154,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-18,287,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-19,4,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-20,113,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-21,280,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-22,292,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-23,306,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-24,238,0
Tompkinsville,SIR,SIR,Staten Island,SI,At Grade,-74.074835,40.636949,502,2020-12-25,56,0
